identity_id,image_path,cosine_sim,asr,ssim,psnr
Hitomi_Soga,results/phase2/robustness/jpeg75/Hitomi_Soga_0001_cloaked.png,0.145692,1,0.933788,36.4090
Holly_Hunter,results/phase2/robustness/jpeg75/Holly_Hunter_0004_cloaked.png,0.010456,1,0.951356,37.0237
Howard_Dean,results/phase2/robustness/jpeg75/Howard_Dean_0012_cloaked.png,0.120076,1,0.932539,35.5423
Hu_Jintao,results/phase2/robustness/jpeg75/Hu_Jintao_0010_cloaked.png,0.056434,1,0.925233,35.6120
Hu_Jintao,results/phase2/robustness/jpeg75/Hu_Jintao_0013_cloaked.png,0.239415,1,0.938540,35.7763
Jackie_Chan,results/phase2/robustness/jpeg75/Jackie_Chan_0013_cloaked.png,0.349860,0,0.935637,35.2424
Jake_Gyllenhaal,results/phase2/robustness/jpeg75/Jake_Gyllenhaal_0003_cloaked.png,0.112312,1,0.934974,35.8011
Jake_Gyllenhaal,results/phase2/robustness/jpeg75/Jake_Gyllenhaal_0005_cloaked.png,0.010217,1,0.927749,36.4325
James_Kelly,results/phase2/robustness/jpeg75/James_Kelly_0001_cloaked.png,0.208801,1,0.928345,34.8636
James_Kelly,results/phase2/robustness/jpeg75/James_Kelly_0005_cloaked.png,0.204472,1,0.951662,36.3116
James_Wolfensohn,results/phase2/robustness/jpeg75/James_Wolfensohn_0005_cloaked.png,0.334169,0,0.949606,35.1601
Javier_Solana,results/phase2/robustness/jpeg75/Javier_Solana_0002_cloaked.png,0.166269,1,0.935989,35.9072
Javier_Solana,results/phase2/robustness/jpeg75/Javier_Solana_0004_cloaked.png,0.195337,1,0.931900,34.3449
Jay_Garner,results/phase2/robustness/jpeg75/Jay_Garner_0002_cloaked.png,0.269031,1,0.954144,35.0689
Jean-David_Levitte,results/phase2/robustness/jpeg75/Jean-David_Levitte_0004_cloaked.png,0.189105,1,0.938736,36.6455
Jean-David_Levitte,results/phase2/robustness/jpeg75/Jean-David_Levitte_0010_cloaked.png,-0.194858,1,0.934349,36.3045
Jean_Chretien,results/phase2/robustness/jpeg75/Jean_Chretien_0020_cloaked.png,0.155261,1,0.935388,35.8670
Jean_Chretien,results/phase2/robustness/jpeg75/Jean_Chretien_0051_cloaked.png,0.189464,1,0.949192,36.4001
Jelena_Dokic,results/phase2/robustness/jpeg75/Jelena_Dokic_0002_cloaked.png,0.081013,1,0.929736,35.1497
Jelena_Dokic,results/phase2/robustness/jpeg75/Jelena_Dokic_0004_cloaked.png,0.005896,1,0.942529,37.5687
Jennifer_Aniston,results/phase2/robustness/jpeg75/Jennifer_Aniston_0017_cloaked.png,0.257674,1,0.946573,37.2534
Jeremy_Greenstock,results/phase2/robustness/jpeg75/Jeremy_Greenstock_0022_cloaked.png,0.165066,1,0.951426,36.0780
Jiang_Zemin,results/phase2/robustness/jpeg75/Jiang_Zemin_0011_cloaked.png,0.090799,1,0.931232,35.2068
Jimmy_Carter,results/phase2/robustness/jpeg75/Jimmy_Carter_0007_cloaked.png,-0.085235,1,0.935679,35.3473
Jimmy_Carter,results/phase2/robustness/jpeg75/Jimmy_Carter_0008_cloaked.png,0.264086,1,0.930587,36.4190
Jiri_Novak,results/phase2/robustness/jpeg75/Jiri_Novak_0004_cloaked.png,0.234995,1,0.946886,35.6688
Jiri_Novak,results/phase2/robustness/jpeg75/Jiri_Novak_0010_cloaked.png,0.071680,1,0.946820,35.4597
John_Edwards,results/phase2/robustness/jpeg75/John_Edwards_0001_cloaked.png,0.065822,1,0.939319,35.9924
John_Edwards,results/phase2/robustness/jpeg75/John_Edwards_0007_cloaked.png,-0.104829,1,0.939630,36.5486
John_McCain,results/phase2/robustness/jpeg75/John_McCain_0003_cloaked.png,0.076918,1,0.934071,36.3981
Jonathan_Edwards,results/phase2/robustness/jpeg75/Jonathan_Edwards_0007_cloaked.png,-0.044421,1,0.935759,35.9681
Junichiro_Koizumi,results/phase2/robustness/jpeg75/Junichiro_Koizumi_0006_cloaked.png,0.236066,1,0.920913,35.1713
Justin_Timberlake,results/phase2/robustness/jpeg75/Justin_Timberlake_0001_cloaked.png,-0.046279,1,0.931805,35.3797
Justin_Timberlake,results/phase2/robustness/jpeg75/Justin_Timberlake_0008_cloaked.png,-0.006655,1,0.924479,35.6134
Kamal_Kharrazi,results/phase2/robustness/jpeg75/Kamal_Kharrazi_0004_cloaked.png,0.128500,1,0.951864,36.2053
Keanu_Reeves,results/phase2/robustness/jpeg75/Keanu_Reeves_0010_cloaked.png,0.237263,1,0.942561,35.7282
Kevin_Spacey,results/phase2/robustness/jpeg75/Kevin_Spacey_0001_cloaked.png,0.084128,1,0.930085,36.0977
Kim_Clijsters,results/phase2/robustness/jpeg75/Kim_Clijsters_0008_cloaked.png,-0.030618,1,0.947301,36.4305
Kim_Ryong-sung,results/phase2/robustness/jpeg75/Kim_Ryong-sung_0005_cloaked.png,0.241664,1,0.931052,34.1057
King_Abdullah_II,results/phase2/robustness/jpeg75/King_Abdullah_II_0001_cloaked.png,0.136504,1,0.938876,35.9893
King_Abdullah_II,results/phase2/robustness/jpeg75/King_Abdullah_II_0002_cloaked.png,0.127018,1,0.942851,36.1294
Lance_Armstrong,results/phase2/robustness/jpeg75/Lance_Armstrong_0013_cloaked.png,0.064386,1,0.945862,36.9804
Lance_Bass,results/phase2/robustness/jpeg75/Lance_Bass_0005_cloaked.png,-0.016025,1,0.932179,35.2209
Larry_Brown,results/phase2/robustness/jpeg75/Larry_Brown_0003_cloaked.png,-0.357345,1,0.943076,36.8684
Laura_Bush,results/phase2/robustness/jpeg75/Laura_Bush_0013_cloaked.png,0.015284,1,0.944595,35.8980
Laura_Bush,results/phase2/robustness/jpeg75/Laura_Bush_0016_cloaked.png,-0.013120,1,0.942317,34.2297
Li_Zhaoxing,results/phase2/robustness/jpeg75/Li_Zhaoxing_0007_cloaked.png,0.355329,0,0.940116,36.2518
Lucio_Gutierrez,results/phase2/robustness/jpeg75/Lucio_Gutierrez_0004_cloaked.png,0.133122,1,0.938428,35.4907
Lucy_Liu,results/phase2/robustness/jpeg75/Lucy_Liu_0005_cloaked.png,0.057066,1,0.934424,35.6442
Luis_Ernesto_Derbez_Bautista,results/phase2/robustness/jpeg75/Luis_Ernesto_Derbez_Bautista_0003_cloaked.png,-0.036850,1,0.939896,35.4865
Luis_Gonzalez_Macchi,results/phase2/robustness/jpeg75/Luis_Gonzalez_Macchi_0003_cloaked.png,0.001486,1,0.912677,34.4407
Madonna,results/phase2/robustness/jpeg75/Madonna_0002_cloaked.png,-0.086674,1,0.938852,36.6746
Madonna,results/phase2/robustness/jpeg75/Madonna_0003_cloaked.png,-0.057379,1,0.932971,35.8434
Mahathir_Mohamad,results/phase2/robustness/jpeg75/Mahathir_Mohamad_0010_cloaked.png,-0.005484,1,0.925242,35.1210
Mahmoud_Abbas,results/phase2/robustness/jpeg75/Mahmoud_Abbas_0021_cloaked.png,-0.088681,1,0.951218,35.9144
Marcelo_Rios,results/phase2/robustness/jpeg75/Marcelo_Rios_0005_cloaked.png,0.226976,1,0.941889,34.9927
Marco_Antonio_Barrera,results/phase2/robustness/jpeg75/Marco_Antonio_Barrera_0004_cloaked.png,0.031590,1,0.947434,35.8946
Mark_Philippoussis,results/phase2/robustness/jpeg75/Mark_Philippoussis_0005_cloaked.png,-0.137397,1,0.942442,36.3513
Mark_Philippoussis,results/phase2/robustness/jpeg75/Mark_Philippoussis_0006_cloaked.png,-0.014244,1,0.939345,36.0790
Martina_McBride,results/phase2/robustness/jpeg75/Martina_McBride_0001_cloaked.png,0.051982,1,0.937613,35.7939
Michael_Bloomberg,results/phase2/robustness/jpeg75/Michael_Bloomberg_0012_cloaked.png,-0.141711,1,0.923151,35.5577
Michael_Chang,results/phase2/robustness/jpeg75/Michael_Chang_0002_cloaked.png,0.029433,1,0.931311,35.4517
Michael_Chang,results/phase2/robustness/jpeg75/Michael_Chang_0003_cloaked.png,0.261230,1,0.946357,36.5027
Michael_Chang,results/phase2/robustness/jpeg75/Michael_Chang_0007_cloaked.png,0.237941,1,0.934753,35.8871
Michelle_Kwan,results/phase2/robustness/jpeg75/Michelle_Kwan_0007_cloaked.png,0.266813,1,0.950664,36.0825
Mike_Krzyzewski,results/phase2/robustness/jpeg75/Mike_Krzyzewski_0001_cloaked.png,0.346407,0,0.941548,35.3897
Mike_Krzyzewski,results/phase2/robustness/jpeg75/Mike_Krzyzewski_0002_cloaked.png,0.271810,1,0.953842,35.9144
Mike_Krzyzewski,results/phase2/robustness/jpeg75/Mike_Krzyzewski_0006_cloaked.png,0.031808,1,0.957426,36.6277
Mohammad_Khatami,results/phase2/robustness/jpeg75/Mohammad_Khatami_0005_cloaked.png,0.193555,1,0.929556,35.0767
Mohammad_Khatami,results/phase2/robustness/jpeg75/Mohammad_Khatami_0010_cloaked.png,0.324781,0,0.938723,36.7347
Monica_Seles,results/phase2/robustness/jpeg75/Monica_Seles_0006_cloaked.png,0.158251,1,0.948296,35.5608
Nadia_Petrova,results/phase2/robustness/jpeg75/Nadia_Petrova_0004_cloaked.png,0.313628,0,0.942023,36.8522
Naomi_Watts,results/phase2/robustness/jpeg75/Naomi_Watts_0021_cloaked.png,-0.176725,1,0.954884,34.5306
Naomi_Watts,results/phase2/robustness/jpeg75/Naomi_Watts_0022_cloaked.png,-0.365155,1,0.948862,37.5876
Oscar_De_La_Hoya,results/phase2/robustness/jpeg75/Oscar_De_La_Hoya_0007_cloaked.png,0.229006,1,0.957799,35.3023
Oswaldo_Paya,results/phase2/robustness/jpeg75/Oswaldo_Paya_0004_cloaked.png,-0.052458,1,0.935249,34.8718
Oswaldo_Paya,results/phase2/robustness/jpeg75/Oswaldo_Paya_0005_cloaked.png,0.269778,1,0.951216,34.7349
Paul_Bremer,results/phase2/robustness/jpeg75/Paul_Bremer_0004_cloaked.png,0.021509,1,0.929023,34.1647
Paul_Bremer,results/phase2/robustness/jpeg75/Paul_Bremer_0012_cloaked.png,0.124038,1,0.939912,35.2014
Paula_Radcliffe,results/phase2/robustness/jpeg75/Paula_Radcliffe_0002_cloaked.png,0.057300,1,0.934996,36.2568
Paula_Radcliffe,results/phase2/robustness/jpeg75/Paula_Radcliffe_0005_cloaked.png,0.139116,1,0.943281,36.7898
Pedro_Almodovar,results/phase2/robustness/jpeg75/Pedro_Almodovar_0003_cloaked.png,-0.004672,1,0.949735,36.9926
Pete_Sampras,results/phase2/robustness/jpeg75/Pete_Sampras_0006_cloaked.png,0.029217,1,0.935490,36.0006
Pierce_Brosnan,results/phase2/robustness/jpeg75/Pierce_Brosnan_0002_cloaked.png,-0.053130,1,0.916147,34.3687
Pierce_Brosnan,results/phase2/robustness/jpeg75/Pierce_Brosnan_0008_cloaked.png,0.140899,1,0.931921,35.3839
Prince_Charles,results/phase2/robustness/jpeg75/Prince_Charles_0004_cloaked.png,0.220111,1,0.951489,35.8456
Queen_Elizabeth_II,results/phase2/robustness/jpeg75/Queen_Elizabeth_II_0009_cloaked.png,-0.099042,1,0.954421,35.8016
Queen_Elizabeth_II,results/phase2/robustness/jpeg75/Queen_Elizabeth_II_0012_cloaked.png,0.018097,1,0.933761,35.9088
Ralf_Schumacher,results/phase2/robustness/jpeg75/Ralf_Schumacher_0004_cloaked.png,0.101195,1,0.951487,35.8576
Ralf_Schumacher,results/phase2/robustness/jpeg75/Ralf_Schumacher_0005_cloaked.png,0.121956,1,0.951669,35.2245
Recep_Tayyip_Erdogan,results/phase2/robustness/jpeg75/Recep_Tayyip_Erdogan_0021_cloaked.png,0.094158,1,0.942245,35.5708
Ricardo_Sanchez,results/phase2/robustness/jpeg75/Ricardo_Sanchez_0001_cloaked.png,0.223071,1,0.930808,33.9694
Ricardo_Sanchez,results/phase2/robustness/jpeg75/Ricardo_Sanchez_0005_cloaked.png,0.162978,1,0.930774,33.9750
Richard_Armitage,results/phase2/robustness/jpeg75/Richard_Armitage_0006_cloaked.png,0.067912,1,0.938502,37.2022
Richard_Armitage,results/phase2/robustness/jpeg75/Richard_Armitage_0008_cloaked.png,0.069755,1,0.930272,35.6260
Richard_Virenque,results/phase2/robustness/jpeg75/Richard_Virenque_0003_cloaked.png,0.101035,1,0.930566,36.2286
Richard_Virenque,results/phase2/robustness/jpeg75/Richard_Virenque_0008_cloaked.png,0.330895,0,0.958046,34.9695
Robert_Duvall,results/phase2/robustness/jpeg75/Robert_Duvall_0003_cloaked.png,-0.141548,1,0.939140,36.7692
Robert_Mueller,results/phase2/robustness/jpeg75/Robert_Mueller_0002_cloaked.png,0.229958,1,0.953592,36.5911
Roger_Moore,results/phase2/robustness/jpeg75/Roger_Moore_0001_cloaked.png,0.077433,1,0.923542,35.2083
Romano_Prodi,results/phase2/robustness/jpeg75/Romano_Prodi_0005_cloaked.png,-0.245621,1,0.952523,36.9198
Romano_Prodi,results/phase2/robustness/jpeg75/Romano_Prodi_0006_cloaked.png,0.322131,0,0.927185,35.3457
Ron_Dittemore,results/phase2/robustness/jpeg75/Ron_Dittemore_0006_cloaked.png,0.081437,1,0.938965,35.7075
Ron_Dittemore,results/phase2/robustness/jpeg75/Ron_Dittemore_0008_cloaked.png,0.111877,1,0.938682,35.4460
Saddam_Hussein,results/phase2/robustness/jpeg75/Saddam_Hussein_0004_cloaked.png,0.190984,1,0.945049,36.1594
Sarah_Jessica_Parker,results/phase2/robustness/jpeg75/Sarah_Jessica_Parker_0002_cloaked.png,0.195176,1,0.933483,36.3574
Sarah_Jessica_Parker,results/phase2/robustness/jpeg75/Sarah_Jessica_Parker_0006_cloaked.png,0.183615,1,0.949478,35.8085
Scott_Peterson,results/phase2/robustness/jpeg75/Scott_Peterson_0001_cloaked.png,0.071544,1,0.937073,36.4895
Sean_OKeefe,results/phase2/robustness/jpeg75/Sean_OKeefe_0003_cloaked.png,0.160304,1,0.931723,35.4356
Serena_Williams,results/phase2/robustness/jpeg75/Serena_Williams_0039_cloaked.png,0.170220,1,0.957543,36.3124
Shimon_Peres,results/phase2/robustness/jpeg75/Shimon_Peres_0003_cloaked.png,0.194305,1,0.926091,34.9470
Steve_Nash,results/phase2/robustness/jpeg75/Steve_Nash_0002_cloaked.png,0.197639,1,0.962025,36.4162
Steve_Nash,results/phase2/robustness/jpeg75/Steve_Nash_0003_cloaked.png,0.169234,1,0.952123,36.4749
Steven_Spielberg,results/phase2/robustness/jpeg75/Steven_Spielberg_0002_cloaked.png,-0.125089,1,0.950109,36.4159
Steven_Spielberg,results/phase2/robustness/jpeg75/Steven_Spielberg_0005_cloaked.png,0.060905,1,0.932144,35.7626
Tariq_Aziz,results/phase2/robustness/jpeg75/Tariq_Aziz_0003_cloaked.png,0.251777,1,0.944369,34.1516
Tim_Henman,results/phase2/robustness/jpeg75/Tim_Henman_0004_cloaked.png,-0.053013,1,0.920527,35.3607
Tim_Henman,results/phase2/robustness/jpeg75/Tim_Henman_0017_cloaked.png,-0.099061,1,0.936770,36.7673
Tom_Hanks,results/phase2/robustness/jpeg75/Tom_Hanks_0006_cloaked.png,-0.185604,1,0.933254,36.8247
Tommy_Thompson,results/phase2/robustness/jpeg75/Tommy_Thompson_0004_cloaked.png,0.229034,1,0.935697,34.6463
Tony_Stewart,results/phase2/robustness/jpeg75/Tony_Stewart_0006_cloaked.png,-0.180800,1,0.927780,34.5452
Vaclav_Havel,results/phase2/robustness/jpeg75/Vaclav_Havel_0001_cloaked.png,0.280826,0,0.941021,35.6264
Venus_Williams,results/phase2/robustness/jpeg75/Venus_Williams_0001_cloaked.png,0.135042,1,0.937381,36.0021
Venus_Williams,results/phase2/robustness/jpeg75/Venus_Williams_0005_cloaked.png,0.223185,1,0.928496,35.2162
Venus_Williams,results/phase2/robustness/jpeg75/Venus_Williams_0008_cloaked.png,0.200124,1,0.928381,34.9911
Vicente_Fox,results/phase2/robustness/jpeg75/Vicente_Fox_0004_cloaked.png,0.141726,1,0.943028,35.0344
Vicente_Fox,results/phase2/robustness/jpeg75/Vicente_Fox_0027_cloaked.png,0.084585,1,0.949443,36.1688
Vincent_Brooks,results/phase2/robustness/jpeg75/Vincent_Brooks_0007_cloaked.png,0.346135,0,0.960018,36.1913
Wen_Jiabao,results/phase2/robustness/jpeg75/Wen_Jiabao_0004_cloaked.png,0.180018,1,0.941105,36.0453
William_Macy,results/phase2/robustness/jpeg75/William_Macy_0005_cloaked.png,0.213355,1,0.934552,36.1755
Xanana_Gusmao,results/phase2/robustness/jpeg75/Xanana_Gusmao_0002_cloaked.png,0.129326,1,0.948884,37.4497
Yoriko_Kawaguchi,results/phase2/robustness/jpeg75/Yoriko_Kawaguchi_0008_cloaked.png,0.080096,1,0.947761,35.4411
