image_path,true_label,predicted_prob,predicted_label,raw_score
data/progan/sofa/0_real/06720.png,0,0.0034984279736080485,0,-5.651937
data/progan/cat/0_real/00728.png,0,0.2771267325374968,0,-0.958759
data/progan/horse/0_real/06930.png,0,0.005837846191301026,0,-5.1375384
data/progan/bus/0_real/07882.png,0,0.1348618364681402,0,-1.8586384
data/progan/sheep/0_real/10316.png,0,0.1455257028250829,0,-1.7701337
data/progan/airplane/0_real/17566.png,0,0.09836935758060213,0,-2.2154756
data/progan/person/0_real/18641.png,0,0.1439568231174522,0,-1.7828074
data/progan/cow/0_real/07552.png,0,0.2545150834706819,0,-1.0746748
data/progan/diningtable/0_real/19522.png,0,0.04920448689540153,0,-2.9613142
data/progan/bird/0_real/10558.png,0,0.0003785161234244963,0,-7.8788733
data/progan/tvmonitor/0_real/18207.png,0,0.17314377642093381,0,-1.5635085
data/progan/train/0_real/17566.png,0,0.05857604776700677,0,-2.7770677
data/progan/cat/0_real/15502.png,0,0.13346012297345525,0,-1.8707054
data/progan/bicycle/0_real/11975.png,0,0.1074733560714369,0,-2.1168134
data/progan/dog/0_real/05961.png,0,0.00048546052648935944,0,-7.629927
data/progan/car/0_real/00049.png,0,0.0012231193147792699,0,-6.705127
data/progan/sheep/0_real/19766.png,0,0.08733212197272341,0,-2.3466537
data/progan/horse/0_real/17289.png,0,0.011561703560998615,0,-4.448428
data/progan/horse/0_real/13281.png,0,0.0913403634484707,0,-2.2973778
data/progan/train/0_real/02390.png,0,0.10251033336346639,0,-2.169638
data/progan/sofa/0_real/12892.png,0,0.052994096826581745,0,-2.8831248
data/progan/cat/0_real/07552.png,0,0.004939118739554258,0,-5.305617
data/progan/dog/0_real/16670.png,0,0.7998196732897646,1,1.3851677
data/progan/boat/0_real/18560.png,0,0.24673916420693198,0,-1.1160798
data/progan/person/0_real/08134.png,0,5.6061735023364714e-05,0,-9.789001
data/progan/bicycle/0_real/08071.png,0,0.13261884712908167,0,-1.8779993
data/progan/airplane/0_real/18560.png,0,0.01182214183564225,0,-4.4258885
data/progan/motorbike/0_real/10386.png,0,0.06868628774718223,0,-2.6070466
data/progan/bottle/0_real/13281.png,0,0.026789004126177723,0,-3.5926094
data/progan/pottedplant/0_real/16996.png,0,0.09788491930510147,0,-2.2209496
data/progan/bus/0_real/18207.png,0,0.06205089808893707,0,-2.7157407
data/progan/bicycle/0_real/12455.png,0,0.19396117518022646,0,-1.4244739
data/progan/sofa/0_real/10123.png,0,0.013180235713818513,0,-4.315769
data/progan/bottle/0_real/15825.png,0,0.0005062823144751381,0,-7.5879097
data/progan/sofa/0_real/15465.png,0,0.05564443922200642,0,-2.8315206
data/progan/bird/0_real/00880.png,0,0.002345101590967122,0,-6.0530787
data/progan/cow/0_real/05560.png,0,0.060348537971753484,0,-2.7453723
data/progan/motorbike/0_real/00296.png,0,0.36584979263119716,0,-0.550063
data/progan/sofa/0_real/01280.png,0,0.003980369549733738,0,-5.5223923
data/progan/cat/0_real/09016.png,0,0.01914387624148293,0,-3.9364429
data/progan/boat/0_real/06154.png,0,0.0638482509138778,0,-2.6852684
data/progan/cat/0_real/11336.png,0,0.0020815307879961595,0,-6.172568
data/progan/cat/0_real/05450.png,0,0.010928448856464067,0,-4.5053973
data/progan/bottle/0_real/05687.png,0,0.006924327029922761,0,-4.965766
data/progan/motorbike/0_real/14864.png,0,0.0014686088478070545,0,-6.52197
data/progan/bus/0_real/08995.png,0,0.09184818589877548,0,-2.2912745
data/progan/person/0_real/07057.png,0,0.7034821115952273,1,0.8639349
data/progan/tvmonitor/0_real/03294.png,0,0.005606148584649692,0,-5.1782694
data/progan/motorbike/0_real/19957.png,0,0.057218698289675775,0,-2.8019536
data/progan/motorbike/0_real/05339.png,0,0.008385711200781366,0,-4.772805
data/progan/bicycle/0_real/08949.png,0,0.008296336537235103,0,-4.7836103
data/progan/horse/0_real/09253.png,0,0.17763391202424617,0,-1.5324609
data/progan/motorbike/0_real/00049.png,0,0.26962225211700896,0,-0.99653995
data/progan/boat/0_real/09850.png,0,0.15403336311092877,0,-1.7033107
data/progan/diningtable/0_real/18560.png,0,0.02805718285997864,0,-3.5450523
data/progan/person/0_real/18267.png,0,0.006130832667741033,0,-5.088275
data/progan/bus/0_real/00253.png,0,0.15818126362730947,0,-1.6718231
data/progan/boat/0_real/06462.png,0,0.15295902435711387,0,-1.711579
data/progan/cow/0_real/08995.png,0,0.007555397397867188,0,-4.877909
data/progan/cat/0_real/15841.png,0,0.003725109376083475,0,-5.588927
data/progan/bus/0_real/10316.png,0,0.05752907488406406,0,-2.7962146
data/progan/train/0_real/18857.png,0,0.4601747990435659,0,-0.15963897
data/progan/motorbike/0_real/02018.png,0,0.10526221263220255,0,-2.1400762
data/progan/person/0_real/01560.png,0,0.0009628260558240756,0,-6.9446745
data/progan/dog/0_real/07552.png,0,0.0055704318060529,0,-5.1846967
data/progan/bottle/0_real/09829.png,0,0.030926582083847822,0,-3.4447243
data/progan/person/0_real/00305.png,0,0.007522662853874447,0,-4.882284
data/progan/car/0_real/12749.png,0,0.3485855034226879,0,-0.6252626
data/progan/sofa/0_real/05105.png,0,0.0968359761927073,0,-2.2328856
data/progan/pottedplant/0_real/15105.png,0,0.005757666512162481,0,-5.1514487
data/progan/pottedplant/0_real/17613.png,0,0.2991428012459359,0,-0.8513831
data/progan/bicycle/0_real/02617.png,0,0.17019809221321638,0,-1.584224
data/progan/bottle/0_real/13836.png,0,0.005302573648718707,0,-5.2342463
data/progan/sheep/0_real/16996.png,0,0.05741708401537666,0,-2.798282
data/progan/airplane/0_real/12966.png,0,0.06823088701733905,0,-2.6141877
data/progan/sheep/0_real/09372.png,0,0.010763986105950873,0,-4.520727
data/progan/car/0_real/08949.png,0,0.03448978128983944,0,-3.3319936
data/progan/chair/0_real/03711.png,0,0.01085571007502391,0,-4.512149
data/progan/bus/0_real/09346.png,0,0.20866854976863455,0,-1.3329698
data/progan/bicycle/0_real/06720.png,0,0.016131593127774013,0,-4.1107125
data/progan/bottle/0_real/06142.png,0,0.0011623163721904317,0,-6.7561774
data/progan/train/0_real/14085.png,0,0.06302418672385725,0,-2.6991389
data/progan/tvmonitor/0_real/05970.png,0,0.008218115367439244,0,-4.7931623
data/progan/dog/0_real/12150.png,0,0.007860134285855807,0,-4.8380604
data/progan/sofa/0_real/18724.png,0,0.007176258502289255,0,-4.929775
data/progan/person/0_real/14085.png,0,0.054338997569355826,0,-2.856642
data/progan/car/0_real/08411.png,0,0.09948388399848958,0,-2.2029724
data/progan/bottle/0_real/06559.png,0,0.025926945771629094,0,-3.6262035
data/progan/motorbike/0_real/08071.png,0,0.001337561021939103,0,-6.615569
data/progan/diningtable/0_real/03793.png,0,0.8044177473679426,1,1.4141377
data/progan/chair/0_real/01952.png,0,0.012657738269527275,0,-4.356748
data/progan/train/0_real/02135.png,0,0.01636375066899908,0,-4.0961876
data/progan/train/0_real/14864.png,0,0.0069393708771339595,0,-4.9635806
data/progan/motorbike/0_real/03032.png,0,0.09687871696616533,0,-2.232397
data/progan/cow/0_real/07463.png,0,0.04909378462933413,0,-2.963683
data/progan/bird/0_real/18207.png,0,0.028684729332945084,0,-3.5222862
data/progan/bus/0_real/08071.png,0,0.22069772414568817,0,-1.261605
data/progan/bus/0_real/00807.png,0,0.0846320793696571,0,-2.3810127
data/progan/pottedplant/0_real/04991.png,0,0.07921468579448719,0,-2.4530652
data/progan/dog/0_real/09829.png,0,0.11947070535523843,0,-1.997452
data/progan/dog/0_real/00642.png,0,0.005410601594132529,0,-5.2139697
data/progan/bus/0_real/07156.png,0,0.3969685315311812,0,-0.41811237
data/progan/pottedplant/0_real/05830.png,0,0.010084015789219069,0,-4.5866685
data/progan/dog/0_real/19449.png,0,0.0558617720641139,0,-2.8273923
data/progan/chair/0_real/15841.png,0,0.028909691070682125,0,-3.5142426
data/progan/train/0_real/07216.png,0,0.04355790692890576,0,-3.089129
data/progan/dog/0_real/18857.png,0,0.03660335178605345,0,-3.2703254
data/progan/chair/0_real/03199.png,0,0.004970417140287802,0,-5.2992687
data/progan/cat/0_real/07716.png,0,0.004397144874891413,0,-5.422393
data/progan/bottle/0_real/09428.png,0,0.0005935879511801254,0,-7.4287314
data/progan/bird/0_real/16996.png,0,0.028391572851849067,0,-3.5328605
data/progan/diningtable/0_real/08243.png,0,0.0004845438324552187,0,-7.631818
data/progan/diningtable/0_real/02018.png,0,0.42042655263072454,0,-0.3210226
data/progan/bicycle/0_real/17265.png,0,0.0031059093420490076,0,-5.771338
data/progan/pottedplant/0_real/09253.png,0,0.0011056356646001867,0,-6.8062286
data/progan/airplane/0_real/19277.png,0,0.03948829005469319,0,-3.191462
data/progan/sofa/0_real/12585.png,0,0.0089647578483299,0,-4.705449
data/progan/bird/0_real/04656.png,0,0.0021872927471831053,0,-6.122901
data/progan/boat/0_real/02390.png,0,0.059071087532687964,0,-2.768126
data/progan/horse/0_real/17175.png,0,0.09284330646493023,0,-2.279402
data/progan/boat/0_real/05450.png,0,0.030557390668816686,0,-3.4571147
data/progan/sheep/0_real/03793.png,0,0.00581275166697475,0,-5.1418715
data/progan/motorbike/0_real/18560.png,0,0.07713461760491522,0,-2.4819312
data/progan/chair/0_real/12892.png,0,0.0004558889572503868,0,-7.6928053
data/progan/horse/0_real/03693.png,0,0.12520392434697966,0,-1.944047
data/progan/bicycle/0_real/05888.png,0,0.2014096205937852,0,-1.3775074
data/progan/cat/0_real/17426.png,0,0.008125220521480292,0,-4.804624
data/progan/cat/0_real/16526.png,0,0.009693080829644507,0,-4.6266026
data/progan/horse/0_real/03655.png,0,0.00833890911832599,0,-4.778449
data/progan/cow/0_real/11347.png,0,0.03153405642446979,0,-3.4246452
data/progan/diningtable/0_real/17021.png,0,0.059433964699799315,0,-2.761616
data/progan/bus/0_real/02617.png,0,0.0010509723192415285,0,-6.856988
data/progan/tvmonitor/0_real/17566.png,0,0.0007497392935314057,0,-7.195035
data/progan/dog/0_real/06154.png,0,0.11423748394986102,0,-2.0481694
data/progan/sofa/0_real/12364.png,0,0.39969360430855083,0,-0.40674192
data/progan/tvmonitor/0_real/05888.png,0,0.0015027590566709197,0,-6.4989486
data/progan/airplane/0_real/04426.png,0,0.8633240361332328,1,1.8431772
data/progan/motorbike/0_real/18267.png,0,0.315555517839426,0,-0.7742729
data/progan/person/0_real/15766.png,0,0.006609118087206523,0,-5.012674
data/progan/bird/0_real/06462.png,0,0.016880609029933,0,-4.064565
data/progan/motorbike/0_real/19277.png,0,0.34002943009637004,0,-0.66316307
data/progan/train/0_real/02313.png,0,0.12632815672578662,0,-1.9338219
data/progan/diningtable/0_real/19957.png,0,0.00018005502285913398,0,-8.622068
data/progan/pottedplant/0_real/07091.png,0,0.09865524691732838,0,-2.2122564
data/progan/bus/0_real/08949.png,0,0.6375538655937413,1,0.5647629
data/progan/pottedplant/0_real/15133.png,0,0.007393214346850629,0,-4.899772
data/progan/motorbike/0_real/02356.png,0,0.18407320607877278,0,-1.4889911
data/progan/car/0_real/00253.png,0,0.009587712288553589,0,-4.637639
data/progan/chair/0_real/17808.png,0,0.01142855915829191,0,-4.4601455
data/progan/boat/0_real/04426.png,0,0.32682328966607954,0,-0.72258824
data/progan/cow/0_real/05687.png,0,0.004812398764007185,0,-5.3317356
data/progan/airplane/0_real/00880.png,0,0.02759243449510489,0,-3.5622334
data/progan/tvmonitor/0_real/10320.png,0,0.03318516674649941,0,-3.371904
data/progan/person/0_real/15994.png,0,0.17952447958156462,0,-1.5195725
data/progan/sofa/0_real/18560.png,0,0.018701765369665866,0,-3.9602585
data/progan/person/0_real/15105.png,0,0.23679496088306606,0,-1.1703321
data/progan/bus/0_real/07413.png,0,0.39285215809179586,0,-0.43533897
data/progan/tvmonitor/0_real/17808.png,0,0.05459895914683809,0,-2.8515944
data/progan/diningtable/0_real/04828.png,0,0.00023953175517447788,0,-8.336585
data/progan/pottedplant/0_real/11735.png,0,0.35335430088727054,0,-0.6043273
data/progan/boat/0_real/12966.png,0,0.07658482455433953,0,-2.48968
data/progan/diningtable/0_real/07463.png,0,0.11930097888673495,0,-1.9990664
data/progan/train/0_real/13836.png,0,4.951594304089625e-06,0,-12.215796
data/progan/bird/0_real/03199.png,0,0.020189403431729123,0,-3.8822014
data/progan/sofa/0_real/16841.png,0,0.008998385420955178,0,-4.701671
data/progan/horse/0_real/16329.png,0,0.026731665194649454,0,-3.594811
data/progan/car/0_real/02022.png,0,0.2500552769486248,0,-1.0983175
data/progan/sofa/0_real/04426.png,0,0.004140853097516653,0,-5.482704
data/progan/motorbike/0_real/01557.png,0,0.01642501177412574,0,-4.0923886
data/progan/horse/0_real/09016.png,0,0.6081620465218094,1,0.439593
data/progan/cat/0_real/12966.png,0,0.08119337694796289,0,-2.426242
data/progan/pottedplant/0_real/12150.png,0,0.1155094688747205,0,-2.0356593
data/progan/boat/0_real/05961.png,0,0.1743236845052421,0,-1.555289
data/progan/dog/0_real/00771.png,0,0.16534245597595065,0,-1.6190027
data/progan/tvmonitor/0_real/10316.png,0,0.011006431987785815,0,-4.498208
data/progan/pottedplant/0_real/18724.png,0,0.029265282773853044,0,-3.5016513
data/progan/train/0_real/17613.png,0,0.03054318340999443,0,-3.4575944
data/progan/diningtable/0_real/17265.png,0,0.0360935627792835,0,-3.2848797
data/progan/train/0_real/16394.png,0,0.18511487108837663,0,-1.4820706
data/progan/airplane/0_real/00253.png,0,0.08181539772993177,0,-2.417933
data/progan/horse/0_real/05148.png,0,0.01242590279750494,0,-4.3754683
data/progan/car/0_real/12585.png,0,0.06867317536788302,0,-2.6072516
data/progan/diningtable/0_real/00069.png,0,0.10735469962969188,0,-2.118051
data/progan/airplane/0_real/07463.png,0,0.1496874925378029,0,-1.7370542
data/progan/bird/0_real/05687.png,0,0.12902823535780789,0,-1.9095783
data/progan/tvmonitor/0_real/00335.png,0,0.04145848138049927,0,-3.1407204
data/progan/cat/0_real/08174.png,0,0.020257960194329603,0,-3.8787415
data/progan/sofa/0_real/19957.png,0,0.007399479702972666,0,-4.8989186
data/progan/sofa/0_real/00519.png,0,0.04694233398007504,0,-3.0107555
data/progan/sheep/0_real/10175.png,0,0.08921941863102906,0,-2.3232033
data/progan/car/0_real/05830.png,0,0.05536949712888523,0,-2.836765
data/progan/bottle/0_real/17808.png,0,0.051854536961105216,0,-2.9060655
data/progan/bicycle/0_real/03505.png,0,0.05727793679686699,0,-2.800856
data/progan/bottle/0_real/18267.png,0,0.15262206464772177,0,-1.7141821
data/progan/sofa/1_fake/19522.png,1,0.48980560921339333,0,-0.040783215
data/progan/dog/1_fake/12150.png,1,0.9951891450403546,1,5.332058
data/progan/tvmonitor/1_fake/07413.png,1,0.9589760870536179,1,3.151711
data/progan/bicycle/1_fake/11975.png,1,0.9852151130616552,1,4.1992545
data/progan/bicycle/1_fake/15502.png,1,0.40156465901606664,0,-0.39894992
data/progan/person/1_fake/19766.png,1,0.9881082526538755,1,4.4199476
data/progan/cow/1_fake/18857.png,1,0.9864243461103293,1,4.2858086
data/progan/sheep/1_fake/14542.png,1,0.9883233984652616,1,4.438423
data/progan/bicycle/1_fake/07882.png,1,0.9413544254873256,1,2.7758076
data/progan/pottedplant/1_fake/11308.png,1,0.9570850578490264,1,3.1046722
data/progan/diningtable/1_fake/17873.png,1,0.2015609044691274,0,-1.3765671
data/progan/pottedplant/1_fake/13527.png,1,0.6242272470942882,1,0.5075299
data/progan/bird/1_fake/11308.png,1,0.21502980541895086,0,-1.2948691
data/progan/bird/1_fake/12364.png,1,0.9895941524551675,1,4.554927
data/progan/motorbike/1_fake/10105.png,1,0.2840024866595615,0,-0.9246937
data/progan/cow/1_fake/14881.png,1,0.8644781795060666,1,1.8529934
data/progan/dog/1_fake/04991.png,1,0.9207678871547783,1,2.4528263
data/progan/boat/1_fake/07156.png,1,0.9520667166956363,1,2.988825
data/progan/bus/1_fake/08134.png,1,0.9792340833826506,1,3.8534577
data/progan/diningtable/1_fake/16329.png,1,0.1427962193058169,0,-1.7922571
data/progan/sofa/1_fake/17282.png,1,0.6910497377061239,1,0.8050315
data/progan/horse/1_fake/08071.png,1,0.9663986277399381,1,3.3590095
data/progan/chair/1_fake/13281.png,1,0.1493946258970594,0,-1.739357
data/progan/tvmonitor/1_fake/15502.png,1,0.0992919836223763,0,-2.2051163
data/progan/bottle/1_fake/06216.png,1,0.9245886122294856,1,2.5063906
data/progan/tvmonitor/1_fake/00305.png,1,0.9746533549923649,1,3.6494355
data/progan/dog/1_fake/00728.png,1,0.994407177061452,1,5.1806626
data/progan/pottedplant/1_fake/08995.png,1,0.26033860432764183,0,-1.0442094
data/progan/person/1_fake/18724.png,1,0.8085936733649396,1,1.440898
data/progan/person/1_fake/02356.png,1,0.47454440397288356,0,-0.101910494
data/progan/bottle/1_fake/02135.png,1,0.030735735292857568,0,-3.4511113
data/progan/person/1_fake/11735.png,1,0.9987994185558174,1,6.723748
data/progan/car/1_fake/07156.png,1,0.2668532509105617,0,-1.010647
data/progan/chair/1_fake/03127.png,1,0.9807159606514085,1,3.9290051
data/progan/motorbike/1_fake/15599.png,1,0.973399019135052,1,3.599846
data/progan/motorbike/1_fake/05961.png,1,0.9587065246444596,1,3.1448805
data/progan/cat/1_fake/12892.png,1,0.9980834037167617,1,6.255286
data/progan/chair/1_fake/19449.png,1,0.8484870471092523,1,1.7227837
data/progan/train/1_fake/08071.png,1,0.9925226367726131,1,4.8883696
data/progan/diningtable/1_fake/11534.png,1,0.8418991217581907,1,1.6724269
data/progan/cow/1_fake/04656.png,1,0.7619343461638104,1,1.1633139
data/progan/bird/1_fake/09253.png,1,0.9967505312571203,1,5.726009
data/progan/bus/1_fake/01167.png,1,0.2673903787495696,0,-1.0079033
data/progan/bottle/1_fake/11735.png,1,0.5330035154936298,1,0.13220629
data/progan/bicycle/1_fake/05970.png,1,0.9415056730884594,1,2.7785506
data/progan/car/1_fake/18061.png,1,0.9414786320198771,1,2.7780597
data/progan/airplane/1_fake/08174.png,1,0.9654242041774421,1,3.3294137
data/progan/horse/1_fake/00771.png,1,0.9812968343205983,1,3.9601822
data/progan/dog/1_fake/06430.png,1,0.9897690581687776,1,4.572055
data/progan/bottle/1_fake/14542.png,1,0.03710773116753582,0,-3.2561162
data/progan/horse/1_fake/00807.png,1,0.9880004973732053,1,4.410818
data/progan/bottle/1_fake/10105.png,1,0.9855464229381269,1,4.2222543
data/progan/airplane/1_fake/02617.png,1,0.47097824295351554,0,-0.11621766
data/progan/bicycle/1_fake/08727.png,1,0.23497264288670383,0,-1.1804425
data/progan/person/1_fake/09829.png,1,0.9594760034637515,1,3.164493
data/progan/horse/1_fake/18061.png,1,0.9934106538358001,1,5.01569
data/progan/bicycle/1_fake/03679.png,1,0.4119848248163282,0,-0.35576624
data/progan/bottle/1_fake/13761.png,1,0.9120733122844991,1,2.339217
data/progan/bicycle/1_fake/07156.png,1,0.9921072453035233,1,4.833886
data/progan/train/1_fake/10386.png,1,0.615247905864703,1,0.46942607
data/progan/airplane/1_fake/12749.png,1,0.9800471833901394,1,3.8942304
data/progan/sofa/1_fake/11801.png,1,0.9868120361805075,1,4.315175
data/progan/car/1_fake/15825.png,1,0.897197975521026,1,2.1664715
data/progan/diningtable/1_fake/10316.png,1,0.6756062762536515,1,0.7336525
data/progan/bottle/1_fake/17289.png,1,0.967417455381295,1,3.3908534
data/progan/bus/1_fake/14085.png,1,0.4152274198489388,0,-0.34239665
data/progan/motorbike/1_fake/14085.png,1,0.4608095559690028,0,-0.15708399
data/progan/cow/1_fake/18641.png,1,0.9869448787387606,1,4.3254337
data/progan/bottle/1_fake/07216.png,1,0.24358229331733952,0,-1.1331389
data/progan/bird/1_fake/14444.png,1,0.9099700340958558,1,2.3132691
data/progan/person/1_fake/16394.png,1,0.9838831843869255,1,4.111644
data/progan/tvmonitor/1_fake/02938.png,1,0.9808217779091448,1,3.9346154
data/progan/train/1_fake/01050.png,1,0.6469280769009156,1,0.60556334
data/progan/dog/1_fake/13836.png,1,0.9927049684375144,1,4.91324
data/progan/dog/1_fake/16219.png,1,0.9986696787265529,1,6.6210036
data/progan/cow/1_fake/13527.png,1,0.9734947395419576,1,3.6035492
data/progan/bottle/1_fake/19497.png,1,0.8233839137308764,1,1.5394442
data/progan/sheep/1_fake/00880.png,1,0.9955316201819245,1,5.406251
data/progan/cow/1_fake/13761.png,1,0.9581481736730204,1,3.130867
data/progan/sheep/1_fake/10378.png,1,0.9905273426909247,1,4.649828
data/progan/chair/1_fake/06216.png,1,0.9840695405416622,1,4.1234636
data/progan/boat/1_fake/17680.png,1,0.9728727939464733,1,3.5797162
data/progan/bicycle/1_fake/18267.png,1,0.3794950803244665,0,-0.4916919
data/progan/bicycle/1_fake/19766.png,1,0.5424992204980239,1,0.17040806
data/progan/motorbike/1_fake/09829.png,1,0.5234661430433337,1,0.09393358
data/progan/chair/1_fake/16841.png,1,0.5467995996147458,1,0.18774796
data/progan/cat/1_fake/04991.png,1,0.9961292136340573,1,5.5504193
data/progan/chair/1_fake/13409.png,1,0.8074234476952021,1,1.4333545
data/progan/chair/1_fake/07882.png,1,0.9911628664379972,1,4.7199163
data/progan/cow/1_fake/10641.png,1,0.21252479844410402,0,-1.3097732
data/progan/sofa/1_fake/13836.png,1,0.8473884753323293,1,1.7142636
data/progan/person/1_fake/18267.png,1,0.9797706164346188,1,3.8801823
data/progan/bicycle/1_fake/02018.png,1,0.34300326113354296,0,-0.6499391
data/progan/motorbike/1_fake/16108.png,1,0.4912638491574432,0,-0.03494816
data/progan/motorbike/1_fake/07156.png,1,0.9465541202539649,1,2.8741586
data/progan/motorbike/1_fake/04223.png,1,0.8467144519537873,1,1.709061
data/progan/bird/1_fake/00296.png,1,0.9797975008207807,1,3.8815396
data/progan/bicycle/1_fake/04576.png,1,0.2048462653818787,0,-1.3562757
data/progan/chair/1_fake/04656.png,1,0.9883589063126746,1,4.4415045
data/progan/person/1_fake/17882.png,1,0.5986120477080962,1,0.3996853
data/progan/car/1_fake/18724.png,1,0.9721494815976442,1,3.552658
data/progan/sheep/1_fake/07463.png,1,0.5362374646340079,1,0.14520445
data/progan/sofa/1_fake/12892.png,1,0.8945637816533006,1,2.13823
data/progan/bird/1_fake/04426.png,1,0.9696764787923875,1,3.4650388
data/progan/bus/1_fake/01560.png,1,0.8956318878978681,1,2.1496053
data/progan/boat/1_fake/18061.png,1,0.703616020449514,1,0.86457694
data/progan/diningtable/1_fake/19522.png,1,0.7550854967035867,1,1.1259218
data/progan/cow/1_fake/03505.png,1,0.9925006922964458,1,4.885417
data/progan/bird/1_fake/17289.png,1,0.968365368229853,1,3.421357
data/progan/chair/1_fake/12749.png,1,0.9979900538910963,1,6.2076354
data/progan/boat/1_fake/15599.png,1,0.9343649960796517,1,2.655758
data/progan/cow/1_fake/09016.png,1,0.9919157062977478,1,4.809715
data/progan/bus/1_fake/02135.png,1,0.9280624069881588,1,2.5573
data/progan/sofa/1_fake/17873.png,1,0.247212759199783,0,-1.1135333
data/progan/train/1_fake/17873.png,1,0.8860382242057036,1,2.050897
data/progan/bicycle/1_fake/10386.png,1,0.20707519590502804,0,-1.3426464
data/progan/cow/1_fake/01167.png,1,0.9962291678020075,1,5.5766816
data/progan/sheep/1_fake/10418.png,1,0.9863779339535927,1,4.2823486
data/progan/sofa/1_fake/12749.png,1,0.9837525497048633,1,4.1034384
data/progan/sofa/1_fake/10320.png,1,0.9939034376889564,1,5.093915
data/progan/dog/1_fake/05339.png,1,0.997059559186783,1,5.826251
